#t         x         v         E        delta_E/E(0)
0.89 1.00424 -1.7173 22.5002 8.01003e-06
0.9 0.986763 -1.77704 22.5002 8.10003e-06
0.91 0.968697 -1.83571 22.5002 8.19003e-06
0.92 0.950049 -1.89328 22.5002 8.28003e-06
0.93 0.930831 -1.94972 22.5002 8.37003e-06
0.94 0.911055 -2.00498 22.5002 8.46004e-06
0.95 0.890731 -2.05904 22.5002 8.55004e-06
0.96 0.869874 -2.11187 22.5002 8.64004e-06
0.97 0.848494 -2.16343 22.5002 8.73004e-06
0.98 0.826605 -2.21369 22.5002 8.82004e-06
0.99 0.80422 -2.26262 22.5002 8.91004e-06
1 0.781353 -2.3102 22.5002 9.00004e-06
1.01 0.758016 -2.35638 22.5002 9.09004e-06
1.02 0.734225 -2.40116 22.5002 9.18004e-06
1.03 0.709993 -2.44449 22.5002 9.27004e-06
1.04 0.685335 -2.48636 22.5002 9.36004e-06
1.05 0.660266 -2.52673 22.5002 9.45004e-06
1.06 0.634801 -2.56559 22.5002 9.54005e-06
1.07 0.608955 -2.60291 22.5002 9.63005e-06
1.08 0.582743 -2.63866 22.5002 9.72005e-06
1.09 0.556181 -2.67284 22.5002 9.81005e-06
1.1 0.529286 -2.70541 22.5002 9.90005e-06
1.11 0.502073 -2.73635 22.5002 9.99005e-06
1.12 0.474559 -2.76566 22.5002 1.00801e-05
1.13 0.44676 -2.7933 22.5002 1.01701e-05
1.14 0.418693 -2.81927 22.5002 1.02601e-05
1.15 0.390375 -2.84354 22.5002 1.03501e-05
1.16 0.361822 -2.86611 22.5002 1.04401e-05
1.17 0.333053 -2.88696 22.5002 1.05301e-05
1.18 0.304083 -2.90608 22.5002 1.06201e-05
1.19 0.274931 -2.92345 22.5002 1.07101e-05
1.2 0.245614 -2.93907 22.5002 1.08001e-05
1.21 0.21615 -2.95293 22.5002 1.08901e-05
1.22 0.186556 -2.96501 22.5002 1.09801e-05
1.23 0.156849 -2.97531 22.5002 1.10701e-05
1.24 0.127049 -2.98383 22.5003 1.11601e-05
1.25 0.0971729 -2.99056 22.5003 1.12501e-05
1.26 0.0672381 -2.99549 22.5003 1.13401e-05
1.27 0.037263 -2.99863 22.5003 1.14301e-05
1.28 0.00726556 -2.99996 22.5003 1.15201e-05
1.29 -0.0227363 -2.9995 22.5003 1.16101e-05
1.3 -0.0527244 -2.99724 22.5003 1.17001e-05
1.31 -0.082681 -2.99317 22.5003 1.17901e-05
1.32 -0.112588 -2.98731 22.5003 1.18801e-05
1.33 -0.142427 -2.97966 22.5003 1.19701e-05
1.34 -0.172181 -2.97022 22.5003 1.20601e-05
1.35 -0.201832 -2.959 22.5003 1.21501e-05
1.36 -0.231361 -2.946 22.5003 1.22401e-05
1.37 -0.260752 -2.93124 22.5003 1.23301e-05
1.38 -0.289986 -2.91471 22.5003 1.24201e-05
1.39 -0.319046 -2.89644 22.5003 1.25101e-05
1.4 -0.347915 -2.87643 22.5003 1.26001e-05
1.41 -0.376575 -2.85469 22.5003 1.26901e-05
1.42 -0.405009 -2.83124 22.5003 1.27801e-05
1.43 -0.4332 -2.80609 22.5003 1.28701e-05
1.44 -0.461131 -2.77926 22.5003 1.29601e-05
1.45 -0.488785 -2.75076 22.5003 1.30501e-05
1.46 -0.516146 -2.7206 22.5003 1.31401e-05
1.47 -0.543197 -2.68882 22.5003 1.32301e-05
1.48 -0.569922 -2.65542 22.5003 1.33201e-05
1.49 -0.596305 -2.62043 22.5003 1.34101e-05
1.5 -0.622331 -2.58386 22.5003 1.35001e-05
1.51 -0.647983 -2.54575 22.5003 1.35901e-05
1.52 -0.673246 -2.50611 22.5003 1.36801e-05
1.53 -0.698105 -2.46496 22.5003 1.37701e-05
1.54 -0.722545 -2.42233 22.5003 1.38601e-05
1.55 -0.746552 -2.37825 22.5003 1.39501e-05
1.56 -0.77011 -2.33275 22.5003 1.40401e-05
1.57 -0.793207 -2.28584 22.5003 1.41301e-05
1.58 -0.815827 -2.23756 22.5003 1.42201e-05
1.59 -0.837958 -2.18794 22.5003 1.43101e-05
1.6 -0.859586 -2.13701 22.5003 1.44001e-05
1.61 -0.880698 -2.08479 22.5003 1.44901e-05
1.62 -0.901282 -2.03132 22.5003 1.45801e-05
1.63 -0.921325 -1.97664 22.5003 1.46701e-05
1.64 -0.940815 -1.92077 22.5003 1.47601e-05
1.65 -0.95974 -1.86374 22.5003 1.48501e-05
1.66 -0.97809 -1.8056 22.5003 1.49401e-05
1.67 -0.995852 -1.74637 22.5003 1.50301e-05
1.68 -1.01302 -1.68609 22.5003 1.51201e-05
1.69 -1.02957 -1.62481 22.5003 1.52101e-05
1.7 -1.04551 -1.56255 22.5003 1.53001e-05
1.71 -1.06083 -1.49935 22.5003 1.53901e-05
1.72 -1.0755 -1.43525 22.5003 1.54801e-05
1.73 -1.08953 -1.37029 22.5004 1.55701e-05
1.74 -1.10291 -1.3045 22.5004 1.56601e-05
1.75 -1.11562 -1.23794 22.5004 1.57501e-05
1.76 -1.12766 -1.17063 22.5004 1.58401e-05
1.77 -1.13903 -1.10262 22.5004 1.59301e-05
1.78 -1.14972 -1.03395 22.5004 1.60201e-05
1.79 -1.15971 -0.964652 22.5004 1.61101e-05
1.8 -1.16901 -0.89478 22.5004 1.62001e-05
1.81 -1.17761 -0.824371 22.5004 1.62901e-05
1.82 -1.1855 -0.753467 22.5004 1.63801e-05
1.83 -1.19268 -0.682111 22.5004 1.64701e-05
1.84 -1.19914 -0.610346 22.5004 1.65601e-05
1.85 -1.20488 -0.538214 22.5004 1.66501e-05
1.86 -1.2099 -0.46576 22.5004 1.67401e-05
1.87 -1.2142 -0.393026 22.5004 1.68301e-05
1.88 -1.21777 -0.320056 22.5004 1.69201e-05
1.89 -1.2206 -0.246894 22.5004 1.70101e-05
1.9 -1.2227 -0.173584 22.5004 1.71001e-05
1.91 -1.22407 -0.10017 22.5004 1.71901e-05
1.92 -1.22471 -0.0266952 22.5004 1.72801e-05
1.93 -1.22461 0.0467952 22.5004 1.73702e-05
1.94 -1.22377 0.120258 22.5004 1.74602e-05
1.95 -1.2222 0.193648 22.5004 1.75502e-05
1.96 -1.2199 0.266922 22.5004 1.76402e-05
1.97 -1.21686 0.340036 22.5004 1.77302e-05
1.98 -1.2131 0.412945 22.5004 1.78202e-05
1.99 -1.2086 0.485607 22.5004 1.79102e-05
2 -1.20339 0.557978 22.5004 1.80002e-05
2.01 -1.19744 0.630014 22.5004 1.80902e-05
2.02 -1.19079 0.701671 22.5004 1.81802e-05
2.03 -1.18341 0.772908 22.5004 1.82702e-05
2.04 -1.17533 0.843681 22.5004 1.83602e-05
2.05 -1.16654 0.913947 22.5004 1.84502e-05
2.06 -1.15705 0.983665 22.5004 1.85402e-05
2.07 -1.14686 1.05279 22.5004 1.86302e-05
2.08 -1.13599 1.12129 22.5004 1.87202e-05
2.09 -1.12444 1.18911 22.5004 1.88102e-05
2.1 -1.11221 1.25622 22.5004 1.89002e-05
2.11 -1.09931 1.32258 22.5004 1.89902e-05
2.12 -1.08576 1.38814 22.5004 1.90802e-05
2.13 -1.07155 1.45287 22.5004 1.91702e-05
2.14 -1.0567 1.51673 22.5004 1.92602e-05
2.15 -1.04122 1.57967 22.5004 1.93502e-05
2.16 -1.02511 1.64167 22.5004 1.94402e-05
2.17 -1.00838 1.70269 22.5004 1.95302e-05
2.18 -0.991055 1.76268 22.5004 1.96202e-05
2.19 -0.973131 1.82161 22.5004 1.97102e-05
2.2 -0.954623 1.87945 22.5004 1.98002e-05
2.21 -0.935542 1.93617 22.5004 1.98902e-05
2.22 -0.9159 1.99172 22.5004 1.99802e-05
2.23 -0.895708 2.04608 22.5005 2.00702e-05
2.24 -0.874978 2.09921 22.5005 2.01602e-05
2.25 -0.853724 2.15107 22.5005 2.02502e-05
2.26 -0.831957 2.20165 22.5005 2.03402e-05
2.27 -0.809691 2.25091 22.5005 2.04302e-05
2.28 -0.786939 2.29882 22.5005 2.05202e-05
2.29 -0.763714 2.34534 22.5005 2.06102e-05
2.3 -0.740032 2.39046 22.5005 2.07002e-05
2.31 -0.715905 2.43415 22.5005 2.07902e-05
2.32 -0.691349 2.47637 22.5005 2.08802e-05
2.33 -0.666378 2.51711 22.5005 2.09702e-05
2.34 -0.641007 2.55634 22.5005 2.10602e-05
2.35 -0.615251 2.59403 22.5005 2.11502e-05
2.36 -0.589126 2.63017 22.5005 2.12402e-05
2.37 -0.562648 2.66472 22.5005 2.13302e-05
2.38 -0.535832 2.69768 22.5005 2.14202e-05
2.39 -0.508694 2.72902 22.5005 2.15102e-05
2.4 -0.481251 2.75873 22.5005 2.16002e-05
2.41 -0.45352 2.78677 22.5005 2.16902e-05
2.42 -0.425516 2.81315 22.5005 2.17802e-05
2.43 -0.397257 2.83784 22.5005 2.18702e-05
2.44 -0.368759 2.86082 22.5005 2.19602e-05
2.45 -0.34004 2.88209 22.5005 2.20502e-05
2.46 -0.311118 2.90163 22.5005 2.21402e-05
2.47 -0.282008 2.91942 22.5005 2.22302e-05
2.48 -0.252729 2.93547 22.5005 2.23202e-05
2.49 -0.223299 2.94975 22.5005 2.24103e-05
2.5 -0.193734 2.96226 22.5005 2.25003e-05
2.51 -0.164053 2.973 22.5005 2.25903e-05
2.52 -0.134274 2.98195 22.5005 2.26803e-05
2.53 -0.104414 2.98911 22.5005 2.27703e-05
2.54 -0.074492 2.99448 22.5005 2.28603e-05
2.55 -0.0445248 2.99805 22.5005 2.29503e-05
2.56 -0.0145309 2.99982 22.5005 2.30403e-05
2.57 0.0154716 2.9998 22.5005 2.31303e-05
2.58 0.045465 2.99797 22.5005 2.32203e-05
2.59 0.075431 2.99434 22.5005 2.33103e-05
2.6 0.105352 2.98892 22.5005 2.34003e-05
2.61 0.135209 2.9817 22.5005 2.34903e-05
2.62 0.164986 2.97269 22.5005 2.35803e-05
2.63 0.194663 2.9619 22.5005 2.36703e-05
2.64 0.224224 2.94933 22.5005 2.37603e-05
2.65 0.25365 2.93499 22.5005 2.38503e-05
2.66 0.282924 2.91889 22.5005 2.39403e-05
2.67 0.312028 2.90104 22.5005 2.40303e-05
2.68 0.340945 2.88145 22.5005 2.41203e-05
2.69 0.369657 2.86013 22.5005 2.42103e-05
2.7 0.398147 2.83709 22.5005 2.43003e-05
2.71 0.426399 2.81235 22.5005 2.43903e-05
2.72 0.454394 2.78592 22.5006 2.44803e-05
2.73 0.482117 2.75783 22.5006 2.45703e-05
2.74 0.509551 2.72807 22.5006 2.46603e-05
2.75 0.536679 2.69668 22.5006 2.47503e-05
2.76 0.563484 2.66367 22.5006 2.48403e-05
2.77 0.589952 2.62906 22.5006 2.49303e-05
2.78 0.616066 2.59288 22.5006 2.50203e-05
2.79 0.64181 2.55513 22.5006 2.51103e-05
2.8 0.667168 2.51586 22.5006 2.52003e-05
2.81 0.692127 2.47507 22.5006 2.52903e-05
2.82 0.71667 2.4328 22.5006 2.53803e-05
2.83 0.740783 2.38907 22.5006 2.54703e-05
2.84 0.764451 2.34391 22.5006 2.55603e-05
2.85 0.787661 2.29734 22.5006 2.56503e-05
2.86 0.810398 2.24939 22.5006 2.57403e-05
2.87 0.832649 2.20009 22.5006 2.58303e-05
2.88 0.8544 2.14947 22.5006 2.59203e-05
2.89 0.875639 2.09756 22.5006 2.60103e-05
2.9 0.896352 2.0444 22.5006 2.61003e-05
2.91 0.916527 1.99 22.5006 2.61903e-05
2.92 0.936152 1.93441 22.5006 2.62803e-05
2.93 0.955215 1.87766 22.5006 2.63703e-05
2.94 0.973705 1.81979 22.5006 2.64603e-05
2.95 0.991611 1.76082 22.5006 2.65504e-05
2.96 1.00892 1.70079 22.5006 2.66404e-05
2.97 1.02563 1.63975 22.5006 2.67304e-05
2.98 1.04172 1.57772 22.5006 2.68204e-05
2.99 1.05718 1.51474 22.5006 2.69104e-05
3 1.07201 1.45086 22.5006 2.70004e-05
3.01 1.0862 1.3861 22.5006 2.70904e-05
3.02 1.09973 1.32051 22.5006 2.71804e-05
3.03 1.11261 1.25413 22.5006 2.72704e-05
3.04 1.12482 1.187 22.5006 2.73604e-05
3.05 1.13635 1.11916 22.5006 2.74504e-05
3.06 1.1472 1.05064 22.5006 2.75404e-05
3.07 1.15736 0.981493 22.5006 2.76304e-05
3.08 1.16683 0.911756 22.5006 2.77204e-05
3.09 1.1756 0.841473 22.5006 2.78104e-05
3.1 1.18366 0.770685 22.5006 2.79004e-05
3.11 1.19101 0.699434 22.5006 2.79904e-05
3.12 1.19765 0.627764 22.5006 2.80804e-05
3.13 1.20357 0.555716 22.5006 2.81704e-05
3.14 1.20876 0.483336 22.5006 2.82604e-05
3.15 1.21323 0.410665 22.5006 2.83504e-05
3.16 1.21698 0.337748 22.5006 2.84404e-05
3.17 1.21999 0.264628 22.5006 2.85304e-05
3.18 1.22227 0.191349 22.5006 2.86204e-05
3.19 1.22382 0.117956 22.5006 2.87104e-05
3.2 1.22463 0.0444913 22.5006 2.88004e-05
3.21 1.22471 -0.0289997 22.5007 2.88904e-05
3.22 1.22405 -0.102473 22.5007 2.89804e-05
3.23 1.22266 -0.175885 22.5007 2.90704e-05
3.24 1.22053 -0.249192 22.5007 2.91604e-05
3.25 1.21767 -0.322349 22.5007 2.92504e-05
3.26 1.21408 -0.395313 22.5007 2.93404e-05
3.27 1.20977 -0.468039 22.5007 2.94304e-05
3.28 1.20472 -0.540485 22.5007 2.95204e-05
3.29 1.19896 -0.612606 22.5007 2.96104e-05
3.3 1.19247 -0.68436 22.5007 2.97004e-05
3.31 1.18527 -0.755703 22.5007 2.97904e-05
3.32 1.17736 -0.826592 22.5007 2.98804e-05
3.33 1.16874 -0.896985 22.5007 2.99704e-05
3.34 1.15942 -0.966841 22.5007 3.00605e-05
3.35 1.1494 -1.03612 22.5007 3.01505e-05
3.36 1.1387 -1.10477 22.5007 3.02405e-05
3.37 1.12731 -1.17276 22.5007 3.03305e-05
3.38 1.11524 -1.24005 22.5007 3.04205e-05
3.39 1.1025 -1.30659 22.5007 3.05105e-05
3.4 1.08911 -1.37235 22.5007 3.06005e-05
3.41 1.07506 -1.43728 22.5007 3.06905e-05
3.42 1.06036 -1.50135 22.5007 3.07805e-05
3.43 1.04503 -1.56452 22.5007 3.08705e-05
3.44 1.02907 -1.62676 22.5007 3.09605e-05
3.45 1.0125 -1.68801 22.5007 3.10505e-05
3.46 0.995312 -1.74826 22.5007 3.11405e-05
3.47 0.977531 -1.80745 22.5007 3.12305e-05
3.48 0.959163 -1.86556 22.5007 3.13205e-05
3.49 0.94022 -1.92255 22.5007 3.14105e-05
3.5 0.920712 -1.97839 22.5007 3.15005e-05
3.51 0.900652 -2.03304 22.5007 3.15905e-05
3.52 0.880052 -2.08647 22.5007 3.16805e-05
3.53 0.858923 -2.13864 22.5007 3.17705e-05
3.54 0.837279 -2.18954 22.5007 3.18605e-05
3.55 0.815132 -2.23912 22.5007 3.19505e-05
3.56 0.792497 -2.28735 22.5007 3.20405e-05
3.57 0.769385 -2.33422 22.5007 3.21305e-05
3.58 0.745812 -2.37968 22.5007 3.22205e-05
3.59 0.721792 -2.42371 22.5007 3.23105e-05
3.6 0.697338 -2.46629 22.5007 3.24005e-05
3.61 0.672466 -2.50739 22.5007 3.24905e-05
3.62 0.64719 -2.54699 22.5007 3.25805e-05
3.63 0.621526 -2.58506 22.5007 3.26705e-05
3.64 0.595489 -2.62157 22.5007 3.27605e-05
3.65 0.569095 -2.65652 22.5007 3.28505e-05
3.66 0.542359 -2.68987 22.5007 3.29405e-05
3.67 0.515298 -2.7216 22.5007 3.30305e-05
3.68 0.487927 -2.7517 22.5007 3.31205e-05
3.69 0.460264 -2.78015 22.5007 3.32105e-05
3.7 0.432324 -2.80693 22.5007 3.33006e-05
3.71 0.404125 -2.83203 22.5008 3.33906e-05
3.72 0.375683 -2.85543 22.5008 3.34806e-05
3.73 0.347016 -2.87711 22.5008 3.35706e-05
3.74 0.318141 -2.89707 22.5008 3.36606e-05
3.75 0.289075 -2.91529 22.5008 3.37506e-05
3.76 0.259835 -2.93176 22.5008 3.38406e-05
3.77 0.23044 -2.94647 22.5008 3.39306e-05
3.78 0.200906 -2.95941 22.5008 3.40206e-05
3.79 0.171252 -2.97058 22.5008 3.41106e-05
3.8 0.141494 -2.97996 22.5008 3.42006e-05
3.81 0.111652 -2.98756 22.5008 3.42906e-05
3.82 0.0817433 -2.99336 22.5008 3.43806e-05
3.83 0.0517851 -2.99737 22.5008 3.44706e-05
3.84 0.0217959 -2.99958 22.5008 3.45606e-05
3.85 -0.0082064 -2.99998 22.5008 3.46506e-05
3.86 -0.0382038 -2.99859 22.5008 3.47406e-05
3.87 -0.0681782 -2.9954 22.5008 3.48306e-05
3.88 -0.0981118 -2.99041 22.5008 3.49206e-05
3.89 -0.127986 -2.98363 22.5008 3.50106e-05
3.9 -0.157784 -2.97505 22.5008 3.51006e-05
3.91 -0.187488 -2.96469 22.5008 3.51906e-05
3.92 -0.217078 -2.95255 22.5008 3.52806e-05
3.93 -0.246539 -2.93864 22.5008 3.53706e-05
3.94 -0.275851 -2.92297 22.5008 3.54606e-05
3.95 -0.304998 -2.90554 22.5008 3.55506e-05
3.96 -0.333962 -2.88637 22.5008 3.56406e-05
3.97 -0.362726 -2.86547 22.5008 3.57306e-05
3.98 -0.391271 -2.84284 22.5008 3.58206e-05
3.99 -0.419582 -2.81851 22.5008 3.59106e-05
4 -0.447642 -2.79249 22.5008 3.60006e-05
4.01 -0.475432 -2.7648 22.5008 3.60906e-05
4.02 -0.502938 -2.73544 22.5008 3.61807e-05
4.03 -0.530141 -2.70445 22.5008 3.62707e-05
4.04 -0.557027 -2.67183 22.5008 3.63607e-05
4.05 -0.583578 -2.6376 22.5008 3.64507e-05
4.06 -0.609779 -2.6018 22.5008 3.65407e-05
4.07 -0.635614 -2.56443 22.5008 3.66307e-05
4.08 -0.661067 -2.52552 22.5008 3.67207e-05
4.09 -0.686124 -2.4851 22.5008 3.68107e-05
4.1 -0.71077 -2.44319 22.5008 3.69007e-05
4.11 -0.734988 -2.39981 22.5008 3.69907e-05
4.12 -0.758766 -2.35499 22.5008 3.70807e-05
4.13 -0.782088 -2.30876 22.5008 3.71707e-05
4.14 -0.804941 -2.26114 22.5008 3.72607e-05
4.15 -0.827311 -2.21217 22.5008 3.73507e-05
4.16 -0.849184 -2.16186 22.5008 3.74407e-05
4.17 -0.870548 -2.11026 22.5008 3.75307e-05
4.18 -0.89139 -2.0574 22.5008 3.76207e-05
4.19 -0.911696 -2.0033 22.5008 3.77107e-05
4.2 -0.931456 -1.94799 22.5009 3.78007e-05
4.21 -0.950656 -1.89152 22.5009 3.78907e-05
4.22 -0.969286 -1.83392 22.5009 3.79807e-05
4.23 -0.987335 -1.77521 22.5009 3.80707e-05
4.24 -1.00479 -1.71544 22.5009 3.81607e-05
4.25 -1.02164 -1.65463 22.5009 3.82507e-05
4.26 -1.03788 -1.59284 22.5009 3.83407e-05
4.27 -1.0535 -1.53009 22.5009 3.84307e-05
4.28 -1.06849 -1.46642 22.5009 3.85207e-05
4.29 -1.08283 -1.40187 22.5009 3.86107e-05
4.3 -1.09652 -1.33648 22.5009 3.87007e-05
4.31 -1.10956 -1.27029 22.5009 3.87908e-05
4.32 -1.12193 -1.20333 22.5009 3.88808e-05
4.33 -1.13363 -1.13566 22.5009 3.89708e-05
4.34 -1.14464 -1.0673 22.5009 3.90608e-05
4.35 -1.15497 -0.998299 22.5009 3.91508e-05
4.36 -1.16461 -0.928701 22.5009 3.92408e-05
4.37 -1.17355 -0.858546 22.5009 3.93308e-05
4.38 -1.18178 -0.787876 22.5009 3.94208e-05
4.39 -1.1893 -0.716732 22.5009 3.95108e-05
4.4 -1.19611 -0.645159 22.5009 3.96008e-05
4.41 -1.20221 -0.573199 22.5009 3.96908e-05
4.42 -1.20758 -0.500895 22.5009 3.97808e-05
4.43 -1.21222 -0.42829 22.5009 3.98708e-05
4.44 -1.21614 -0.355428 22.5009 3.99608e-05
4.45 -1.21933 -0.282352 22.5009 4.00508e-05
4.46 -1.22179 -0.209108 22.5009 4.01408e-05
4.47 -1.22352 -0.135738 22.5009 4.02308e-05
4.48 -1.22451 -0.062286 22.5009 4.03208e-05
4.49 -1.22476 0.011203 22.5009 4.04108e-05
4.5 -1.22428 0.0846853 22.5009 4.05008e-05
4.51 -1.22307 0.158117 22.5009 4.05908e-05
4.52 -1.22112 0.231453 22.5009 4.06808e-05
4.53 -1.21844 0.304651 22.5009 4.07708e-05
4.54 -1.21503 0.377666 22.5009 4.08608e-05
4.55 -1.21089 0.450454 22.5009 4.09508e-05
4.56 -1.20602 0.522972 22.5009 4.10408e-05
4.57 -1.20043 0.595177 22.5009 4.11308e-05
4.58 -1.19411 0.667024 22.5009 4.12208e-05
4.59 -1.18709 0.73847 22.5009 4.13109e-05
4.6 -1.17934 0.809474 22.5009 4.14009e-05
4.61 -1.1709 0.879992 22.5009 4.14909e-05
4.62 -1.16175 0.949981 22.5009 4.15809e-05
4.63 -1.1519 1.0194 22.5009 4.16709e-05
4.64 -1.14136 1.08821 22.5009 4.17609e-05
4.65 -1.13013 1.15636 22.5009 4.18509e-05
4.66 -1.11823 1.22383 22.5009 4.19409e-05
4.67 -1.10566 1.29055 22.5009 4.20309e-05
4.68 -1.09242 1.3565 22.5009 4.21209e-05
4.69 -1.07853 1.42164 22.5009 4.22109e-05
4.7 -1.06399 1.48593 22.501 4.23009e-05
4.71 -1.04881 1.54932 22.501 4.23909e-05
4.72 -1.033 1.61178 22.501 4.24809e-05
4.73 -1.01657 1.67328 22.501 4.25709e-05
4.74 -0.999534 1.73377 22.501 4.26609e-05
4.75 -0.981897 1.79323 22.501 4.27509e-05
4.76 -0.96367 1.8516 22.501 4.28409e-05
4.77 -0.944865 1.90887 22.501 4.29309e-05
4.78 -0.925493 1.96498 22.501 4.30209e-05
4.79 -0.905565 2.01993 22.501 4.31109e-05
4.8 -0.885094 2.07365 22.501 4.32009e-05
4.81 -0.864092 2.12614 22.501 4.32909e-05
4.82 -0.842572 2.17734 22.501 4.33809e-05
4.83 -0.820546 2.22725 22.501 4.34709e-05
4.84 -0.798027 2.27581 22.501 4.35609e-05
4.85 -0.775029 2.32301 22.501 4.3651e-05
4.86 -0.751567 2.36881 22.501 4.3741e-05
4.87 -0.727653 2.4132 22.501 4.3831e-05
4.88 -0.703303 2.45613 22.501 4.3921e-05
4.89 -0.678531 2.49759 22.501 4.4011e-05
4.9 -0.653351 2.53756 22.501 4.4101e-05
4.91 -0.62778 2.576 22.501 4.4191e-05
4.92 -0.601831 2.61289 22.501 4.4281e-05
4.93 -0.575522 2.64822 22.501 4.4371e-05
4.94 -0.548867 2.68195 22.501 4.4461e-05
4.95 -0.521883 2.71408 22.501 4.4551e-05
4.96 -0.494585 2.74458 22.501 4.4641e-05
4.97 -0.466991 2.77343 22.501 4.4731e-05
4.98 -0.439117 2.80062 22.501 4.4821e-05
4.99 -0.410979 2.82612 22.501 4.4911e-05
5 -0.382594 2.84994 22.501 4.5001e-05
5.01 -0.35398 2.87204 22.501 4.5091e-05
