#t         x         v         E        delta_E/E(0)
30.01 -4.74509 -4.01936 378.126 5.05001
30.02 -4.78528 -3.73465 378.353 5.05364
30.03 -4.82263 -3.44753 378.58 5.05727
30.04 -4.8571 -3.15818 378.807 5.06091
30.05 -4.88868 -2.86675 379.034 5.06454
30.06 -4.91735 -2.57343 379.261 5.06818
30.07 -4.94308 -2.27839 379.489 5.07182
30.08 -4.96587 -1.9818 379.717 5.07547
30.09 -4.98569 -1.68385 379.944 5.07911
30.1 -5.00253 -1.38471 380.172 5.08276
30.11 -5.01637 -1.08456 380.401 5.08641
30.12 -5.02722 -0.783577 380.629 5.09006
30.13 -5.03505 -0.481944 380.857 5.09371
30.14 -5.03987 -0.179841 381.086 5.09737
30.15 -5.04167 0.122552 381.314 5.10103
30.16 -5.04045 0.425052 381.543 5.10469
30.17 -5.0362 0.727479 381.772 5.10835
30.18 -5.02892 1.02965 382.001 5.11202
30.19 -5.01862 1.33139 382.23 5.11569
30.2 -5.00531 1.6325 382.46 5.11935
30.21 -4.98899 1.93282 382.689 5.12303
30.22 -4.96966 2.23216 382.919 5.1267
30.23 -4.94734 2.53034 383.148 5.13038
30.24 -4.92203 2.82718 383.378 5.13405
30.25 -4.89376 3.1225 383.608 5.13773
30.26 -4.86254 3.41613 383.839 5.14142
30.27 -4.82837 3.70788 384.069 5.1451
30.28 -4.7913 3.99758 384.299 5.14879
30.29 -4.75132 4.28506 384.53 5.15248
30.3 -4.70847 4.57014 384.761 5.15617
30.31 -4.66277 4.85265 384.991 5.15986
30.32 -4.61424 5.13241 385.222 5.16356
30.33 -4.56292 5.40927 385.454 5.16726
30.34 -4.50882 5.68304 385.685 5.17096
30.35 -4.45199 5.95357 385.916 5.17466
30.36 -4.39246 6.22069 386.148 5.17837
30.37 -4.33025 6.48424 386.38 5.18207
30.38 -4.26541 6.74405 386.611 5.18578
30.39 -4.19797 6.99998 386.843 5.18949
30.4 -4.12797 7.25186 387.075 5.19321
30.41 -4.05545 7.49954 387.308 5.19692
30.42 -3.98045 7.74286 387.54 5.20064
30.43 -3.90303 7.98169 387.773 5.20436
30.44 -3.82321 8.21587 388.005 5.20808
30.45 -3.74105 8.44526 388.238 5.21181
30.46 -3.6566 8.66973 388.471 5.21554
30.47 -3.5699 8.88912 388.704 5.21927
30.48 -3.48101 9.10332 388.937 5.223
30.49 -3.38998 9.31218 389.171 5.22673
30.5 -3.29685 9.51558 389.404 5.23047
30.51 -3.2017 9.71339 389.638 5.2342
30.52 -3.10456 9.90549 389.872 5.23795
30.53 -3.00551 10.0918 390.106 5.24169
30.54 -2.90459 10.2721 390.34 5.24543
30.55 -2.80187 10.4464 390.574 5.24918
30.56 -2.69741 10.6145 390.808 5.25293
30.57 -2.59126 10.7763 391.043 5.25668
30.58 -2.4835 10.9318 391.277 5.26044
30.59 -2.37418 11.0808 391.512 5.26419
30.6 -2.26337 11.2233 391.747 5.26795
30.61 -2.15114 11.3591 391.982 5.27171
30.62 -2.03755 11.4881 392.217 5.27547
30.63 -1.92267 11.6104 392.452 5.27924
30.64 -1.80656 11.7257 392.688 5.28301
30.65 -1.68931 11.8341 392.924 5.28678
30.66 -1.57097 11.9355 393.159 5.29055
30.67 -1.45161 12.0298 393.395 5.29432
30.68 -1.33131 12.1169 393.631 5.2981
30.69 -1.21014 12.1967 393.867 5.30188
30.7 -1.08818 12.2693 394.104 5.30566
30.71 -0.965484 12.3346 394.34 5.30944
30.72 -0.842138 12.3926 394.577 5.31323
30.73 -0.718212 12.4431 394.814 5.31702
30.74 -0.593781 12.4862 395.05 5.32081
30.75 -0.468919 12.5218 395.287 5.3246
30.76 -0.343701 12.5499 395.525 5.32839
30.77 -0.218202 12.5706 395.762 5.33219
30.78 -0.0924962 12.5837 395.999 5.33599
30.79 0.0333404 12.5892 396.237 5.33979
30.8 0.159232 12.5872 396.475 5.3436
30.81 0.285105 12.5777 396.713 5.3474
30.82 0.410881 12.5605 396.951 5.35121
30.83 0.536486 12.5359 397.189 5.35502
30.84 0.661845 12.5037 397.427 5.35883
30.85 0.786882 12.464 397.666 5.36265
30.86 0.911522 12.4168 397.904 5.36647
30.87 1.03569 12.3621 398.143 5.37029
30.88 1.15931 12.2999 398.382 5.37411
30.89 1.28231 12.2304 398.621 5.37793
30.9 1.40461 12.1535 398.86 5.38176
30.91 1.52615 12.0692 399.099 5.38559
30.92 1.64684 11.9776 399.339 5.38942
30.93 1.76662 11.8788 399.578 5.39325
30.94 1.8854 11.7728 399.818 5.39709
30.95 2.00313 11.6597 400.058 5.40093
30.96 2.11973 11.5395 400.298 5.40477
30.97 2.23512 11.4123 400.538 5.40861
30.98 2.34925 11.2782 400.779 5.41246
30.99 2.46203 11.1372 401.019 5.4163
31 2.5734 10.9895 401.26 5.42015
31.01 2.6833 10.8351 401.5 5.42401
31.02 2.79165 10.6741 401.741 5.42786
31.03 2.89839 10.5066 401.982 5.43172
31.04 3.00346 10.3327 402.224 5.43558
31.05 3.10678 10.1525 402.465 5.43944
31.06 3.20831 9.9661 402.706 5.4433
31.07 3.30797 9.7736 402.948 5.44717
31.08 3.4057 9.57512 403.19 5.45104
31.09 3.50146 9.37078 403.432 5.45491
31.1 3.59516 9.16069 403.674 5.45878
31.11 3.68677 8.94498 403.916 5.46266
31.12 3.77622 8.72378 404.158 5.46653
31.13 3.86346 8.4972 404.401 5.47041
31.14 3.94843 8.2654 404.643 5.47429
31.15 4.03108 8.02849 404.886 5.47818
31.16 4.11137 7.78663 405.129 5.48207
31.17 4.18924 7.53994 405.372 5.48596
31.18 4.26463 7.28859 405.615 5.48985
31.19 4.33752 7.03271 405.859 5.49374
31.2 4.40785 6.77246 406.102 5.49764
31.21 4.47557 6.50799 406.346 5.50154
31.22 4.54065 6.23945 406.59 5.50544
31.23 4.60305 5.96702 406.834 5.50934
31.24 4.66272 5.69083 407.078 5.51325
31.25 4.71963 5.41107 407.322 5.51715
31.26 4.77374 5.12789 407.566 5.52106
31.27 4.82501 4.84147 407.811 5.52498
31.28 4.87343 4.55197 408.056 5.52889
31.29 4.91895 4.25956 408.301 5.53281
31.3 4.96154 3.96442 408.546 5.53673
31.31 5.00119 3.66673 408.791 5.54065
31.32 5.03786 3.36666 409.036 5.54458
31.33 5.07152 3.06439 409.281 5.5485
31.34 5.10217 2.7601 409.527 5.55243
31.35 5.12977 2.45397 409.773 5.55636
31.36 5.15431 2.14618 410.019 5.5603
31.37 5.17577 1.83692 410.265 5.56423
31.38 5.19414 1.52638 410.511 5.56817
31.39 5.2094 1.21473 410.757 5.57211
31.4 5.22155 0.902165 411.003 5.57606
31.41 5.23057 0.588872 411.25 5.58
31.42 5.23646 0.275037 411.497 5.58395
31.43 5.23921 -0.0391503 411.744 5.5879
31.44 5.23882 -0.353503 411.991 5.59185
31.45 5.23528 -0.667832 412.238 5.59581
31.46 5.22861 -0.981949 412.485 5.59976
31.47 5.21879 -1.29567 412.733 5.60372
31.48 5.20583 -1.60879 412.98 5.60769
31.49 5.18974 -1.92114 413.228 5.61165
31.5 5.17053 -2.23253 413.476 5.61562
31.51 5.1482 -2.54276 413.724 5.61959
31.52 5.12278 -2.85165 413.972 5.62356
31.53 5.09426 -3.15902 414.221 5.62753
31.54 5.06267 -3.46467 414.469 5.63151
31.55 5.02802 -3.76843 414.718 5.63549
31.56 4.99034 -4.07011 414.967 5.63947
31.57 4.94964 -4.36954 415.216 5.64345
31.58 4.90594 -4.66651 415.465 5.64744
31.59 4.85928 -4.96087 415.714 5.65143
31.6 4.80967 -5.25243 415.964 5.65542
31.61 4.75714 -5.54101 416.213 5.65941
31.62 4.70173 -5.82644 416.463 5.66341
31.63 4.64347 -6.10854 416.713 5.66741
31.64 4.58238 -6.38715 416.963 5.67141
31.65 4.51851 -6.66209 417.213 5.67541
31.66 4.45189 -6.9332 417.463 5.67941
31.67 4.38256 -7.20032 417.714 5.68342
31.68 4.31056 -7.46327 417.965 5.68743
31.69 4.23592 -7.7219 418.215 5.69144
31.7 4.15871 -7.97606 418.466 5.69546
31.71 4.07895 -8.22558 418.717 5.69948
31.72 3.99669 -8.47032 418.969 5.7035
31.73 3.91199 -8.71012 419.22 5.70752
31.74 3.82488 -8.94484 419.471 5.71154
31.75 3.73544 -9.17433 419.723 5.71557
31.76 3.64369 -9.39846 419.975 5.7196
31.77 3.54971 -9.61708 420.227 5.72363
31.78 3.45354 -9.83006 420.479 5.72767
31.79 3.35524 -10.0373 420.731 5.7317
31.8 3.25486 -10.2386 420.984 5.73574
31.81 3.15248 -10.4339 421.236 5.73978
31.82 3.04814 -10.623 421.489 5.74383
31.83 2.94191 -10.8059 421.742 5.74787
31.84 2.83385 -10.9824 421.995 5.75192
31.85 2.72403 -11.1525 422.248 5.75597
31.86 2.6125 -11.3159 422.502 5.76003
31.87 2.49934 -11.4727 422.755 5.76408
31.88 2.38462 -11.6226 423.009 5.76814
31.89 2.26839 -11.7657 423.263 5.7722
31.9 2.15073 -11.9018 423.517 5.77626
31.91 2.03171 -12.0308 423.771 5.78033
31.92 1.91141 -12.1527 424.025 5.7844
31.93 1.78988 -12.2674 424.279 5.78847
31.94 1.6672 -12.3748 424.534 5.79254
31.95 1.54346 -12.4749 424.789 5.79662
31.96 1.41871 -12.5675 425.043 5.8007
31.97 1.29303 -12.6526 425.299 5.80478
31.98 1.16651 -12.7302 425.554 5.80886
31.99 1.03921 -12.8002 425.809 5.81294
32 0.911205 -12.8625 426.065 5.81703
32.01 0.78258 -12.9172 426.32 5.82112
32.02 0.653408 -12.9641 426.576 5.82522
32.03 0.523766 -13.0033 426.832 5.82931
32.04 0.393733 -13.0348 427.088 5.83341
32.05 0.263386 -13.0584 427.344 5.83751
32.06 0.132802 -13.0742 427.601 5.84161
32.07 0.00205973 -13.0822 427.857 5.84572
32.08 -0.128762 -13.0823 428.114 5.84982
32.09 -0.259585 -13.0746 428.371 5.85393
32.1 -0.39033 -13.059 428.628 5.85805
32.11 -0.52092 -13.0356 428.885 5.86216
32.12 -0.651276 -13.0043 429.142 5.86628
32.13 -0.781319 -12.9652 429.4 5.8704
32.14 -0.910971 -12.9184 429.657 5.87452
32.15 -1.04015 -12.8637 429.915 5.87864
32.16 -1.16879 -12.8013 430.173 5.88277
32.17 -1.2968 -12.7312 430.431 5.8869
32.18 -1.42412 -12.6533 430.69 5.89103
32.19 -1.55065 -12.5679 430.948 5.89517
32.2 -1.67633 -12.4749 431.207 5.8993
32.21 -1.80108 -12.3743 431.465 5.90344
32.22 -1.92482 -12.2662 431.724 5.90759
32.23 -2.04748 -12.1507 431.983 5.91173
32.24 -2.16899 -12.0279 432.242 5.91588
32.25 -2.28927 -11.8977 432.502 5.92003
32.26 -2.40825 -11.7604 432.761 5.92418
32.27 -2.52585 -11.6159 433.021 5.92833
32.28 -2.64201 -11.4643 433.281 5.93249
32.29 -2.75665 -11.3058 433.541 5.93665
32.3 -2.86971 -11.1404 433.801 5.94081
32.31 -2.98111 -10.9682 434.061 5.94498
32.32 -3.0908 -10.7894 434.321 5.94914
32.33 -3.19869 -10.6039 434.582 5.95331
32.34 -3.30473 -10.412 434.843 5.95749
32.35 -3.40885 -10.2137 435.104 5.96166
32.36 -3.51099 -10.0092 435.365 5.96584
32.37 -3.61108 -9.79853 435.626 5.97002
32.38 -3.70906 -9.58186 435.887 5.9742
32.39 -3.80488 -9.35932 436.149 5.97838
32.4 -3.89848 -9.13102 436.411 5.98257
32.41 -3.98979 -8.89712 436.672 5.98676
32.42 -4.07876 -8.65773 436.934 5.99095
32.43 -4.16533 -8.413 437.197 5.99515
32.44 -4.24946 -8.16308 437.459 5.99934
32.45 -4.33109 -7.90812 437.721 6.00354
32.46 -4.41018 -7.64825 437.984 6.00774
32.47 -4.48666 -7.38364 438.247 6.01195
32.48 -4.56049 -7.11444 438.51 6.01616
32.49 -4.63164 -6.84081 438.773 6.02037
32.5 -4.70005 -6.56291 439.036 6.02458
32.51 -4.76568 -6.28091 439.3 6.02879
32.52 -4.82849 -5.99497 439.563 6.03301
32.53 -4.88844 -5.70526 439.827 6.03723
32.54 -4.94549 -5.41195 440.091 6.04145
32.55 -4.99961 -5.11522 440.355 6.04568
32.56 -5.05076 -4.81525 440.619 6.04991
32.57 -5.09891 -4.5122 440.883 6.05414
32.58 -5.14403 -4.20627 441.148 6.05837
32.59 -5.1861 -3.89762 441.413 6.0626
32.6 -5.22507 -3.58646 441.678 6.06684
32.61 -5.26094 -3.27295 441.943 6.07108
32.62 -5.29367 -2.9573 442.208 6.07532
32.63 -5.32324 -2.63968 442.473 6.07957
32.64 -5.34964 -2.32028 442.738 6.08382
32.65 -5.37284 -1.99931 443.004 6.08807
32.66 -5.39283 -1.67694 443.27 6.09232
32.67 -5.4096 -1.35337 443.536 6.09657
32.68 -5.42314 -1.02879 443.802 6.10083
32.69 -5.43342 -0.703401 444.068 6.10509
32.7 -5.44046 -0.377396 444.335 6.10936
32.71 -5.44423 -0.0509685 444.601 6.11362
32.72 -5.44474 0.275685 444.868 6.11789
32.73 -5.44198 0.60237 445.135 6.12216
32.74 -5.43596 0.928889 445.402 6.12643
32.75 -5.42667 1.25505 445.669 6.13071
32.76 -5.41412 1.58065 445.937 6.13499
32.77 -5.39831 1.90549 446.204 6.13927
32.78 -5.37926 2.22939 446.472 6.14355
32.79 -5.35697 2.55215 446.74 6.14784
32.8 -5.33144 2.87357 447.008 6.15213
32.81 -5.30271 3.19345 447.276 6.15642
32.82 -5.27077 3.51162 447.545 6.16071
32.83 -5.23566 3.82786 447.813 6.16501
32.84 -5.19738 4.142 448.082 6.16931
32.85 -5.15596 4.45384 448.351 6.17361
32.86 -5.11142 4.7632 448.62 6.17791
32.87 -5.06379 5.06989 448.889 6.18222
32.88 -5.01309 5.37371 449.158 6.18653
32.89 -4.95935 5.6745 449.428 6.19084
32.9 -4.90261 5.97206 449.697 6.19516
32.91 -4.84289 6.26622 449.967 6.19947
32.92 -4.78023 6.55679 450.237 6.20379
32.93 -4.71466 6.8436 450.507 6.20812
32.94 -4.64622 7.12648 450.778 6.21244
32.95 -4.57496 7.40526 451.048 6.21677
32.96 -4.5009 7.67975 451.319 6.2211
32.97 -4.42411 7.94981 451.589 6.22543
32.98 -4.34461 8.21526 451.86 6.22977
32.99 -4.26246 8.47593 452.131 6.2341
33 -4.1777 8.73168 452.403 6.23844
33.01 -4.09038 8.98234 452.674 6.24279
33.02 -4.00056 9.22776 452.946 6.24713
33.03 -3.90828 9.4678 453.218 6.25148
33.04 -3.8136 9.70229 453.489 6.25583
33.05 -3.71658 9.93111 453.762 6.26019
33.06 -3.61727 10.1541 454.034 6.26454
33.07 -3.51573 10.3711 454.306 6.2689
33.08 -3.41201 10.5821 454.579 6.27326
33.09 -3.30619 10.7868 454.852 6.27763
33.1 -3.19833 10.9852 455.124 6.28199
33.11 -3.08847 11.1771 455.398 6.28636
33.12 -2.9767 11.3624 455.671 6.29073
33.13 -2.86308 11.541 455.944 6.29511
33.14 -2.74767 11.7128 456.218 6.29948
33.15 -2.63054 11.8776 456.492 6.30386
33.16 -2.51176 12.0355 456.765 6.30825
33.17 -2.39141 12.1862 457.039 6.31263
33.18 -2.26955 12.3297 457.314 6.31702
33.19 -2.14625 12.4658 457.588 6.32141
33.2 -2.02159 12.5946 457.863 6.3258
33.21 -1.89565 12.7159 458.137 6.3302
33.22 -1.76849 12.8296 458.412 6.3346
33.23 -1.64019 12.9357 458.687 6.339
33.24 -1.51083 13.0342 458.962 6.3434
33.25 -1.38049 13.1248 459.238 6.34781
33.26 -1.24925 13.2076 459.513 6.35221
33.27 -1.11717 13.2826 459.789 6.35663
33.28 -0.984343 13.3496 460.065 6.36104
33.29 -0.850847 13.4087 460.341 6.36546
33.3 -0.71676 13.4597 460.617 6.36988
33.31 -0.582163 13.5027 460.894 6.3743
33.32 -0.447135 13.5377 461.17 6.37872
33.33 -0.311759 13.5645 461.447 6.38315
33.34 -0.176114 13.5832 461.724 6.38758
33.35 -0.0402815 13.5938 462.001 6.39201
33.36 0.0956561 13.5962 462.278 6.39645
33.37 0.231618 13.5904 462.555 6.40088
33.38 0.367522 13.5765 462.833 6.40533
33.39 0.503288 13.5545 463.111 6.40977
33.4 0.638833 13.5243 463.388 6.41421
33.41 0.774076 13.486 463.666 6.41866
33.42 0.908936 13.4395 463.945 6.42311
33.43 1.04333 13.385 464.223 6.42757
33.44 1.17718 13.3224 464.502 6.43202
33.45 1.3104 13.2518 464.78 6.43648
33.46 1.44292 13.1731 465.059 6.44095
33.47 1.57465 13.0866 465.338 6.44541
33.48 1.70552 12.9921 465.617 6.44988
33.49 1.83544 12.8897 465.897 6.45435
33.5 1.96434 12.7796 466.176 6.45882
33.51 2.09213 12.6618 466.456 6.4633
33.52 2.21875 12.5362 466.736 6.46777
33.53 2.34411 12.4031 467.016 6.47225
33.54 2.46814 12.2625 467.296 6.47674
33.55 2.59077 12.1144 467.576 6.48122
33.56 2.71191 11.9589 467.857 6.48571
33.57 2.8315 11.7962 468.138 6.4902
33.58 2.94946 11.6263 468.419 6.4947
33.59 3.06573 11.4494 468.7 6.49919
33.6 3.18022 11.2654 468.981 6.50369
33.61 3.29288 11.0746 469.262 6.5082
33.62 3.40362 10.877 469.544 6.5127
33.63 3.51239 10.6728 469.826 6.51721
33.64 3.61912 10.4621 470.107 6.52172
33.65 3.72374 10.2449 470.39 6.52623
33.66 3.82619 10.0215 470.672 6.53075
33.67 3.9264 9.79192 470.954 6.53527
33.68 4.02432 9.55634 471.237 6.53979
33.69 4.11989 9.31488 471.519 6.54431
33.7 4.21304 9.06769 471.802 6.54884
33.71 4.30371 8.8149 472.085 6.55337
33.72 4.39186 8.55668 472.369 6.5579
33.73 4.47743 8.29317 472.652 6.56243
33.74 4.56036 8.02452 472.936 6.56697
33.75 4.64061 7.7509 473.219 6.57151
33.76 4.71811 7.47246 473.503 6.57605
33.77 4.79284 7.18938 473.788 6.5806
33.78 4.86473 6.90181 474.072 6.58515
33.79 4.93375 6.60992 474.356 6.5897
33.8 4.99985 6.3139 474.641 6.59425
33.81 5.06299 6.01391 474.926 6.59881
33.82 5.12313 5.71013 475.211 6.60337
33.83 5.18023 5.40274 475.496 6.60793
33.84 5.23426 5.09193 475.781 6.6125
33.85 5.28518 4.77787 476.066 6.61706
33.86 5.33296 4.46076 476.352 6.62163
33.87 5.37756 4.14078 476.638 6.62621
33.88 5.41897 3.81813 476.924 6.63078
33.89 5.45715 3.49299 477.21 6.63536
33.9 5.49208 3.16556 477.496 6.63994
33.91 5.52374 2.83604 477.783 6.64453
33.92 5.5521 2.50461 478.07 6.64911
33.93 5.57714 2.17149 478.356 6.6537
33.94 5.59886 1.83686 478.643 6.65829
33.95 5.61723 1.50093 478.931 6.66289
33.96 5.63224 1.16389 479.218 6.66749
33.97 5.64388 0.825959 479.505 6.67209
33.98 5.65214 0.487327 479.793 6.67669
33.99 5.65701 0.148198 480.081 6.6813
34 5.65849 -0.191222 480.369 6.68591
34.01 5.65658 -0.530731 480.657 6.69052
34.02 5.65127 -0.870126 480.946 6.69513
34.03 5.64257 -1.2092 481.234 6.69975
34.04 5.63048 -1.54776 481.523 6.70437
34.05 5.615 -1.88559 481.812 6.70899
34.06 5.59614 -2.22249 482.101 6.71362
34.07 5.57392 -2.55825 482.39 6.71824
34.08 5.54834 -2.89269 482.68 6.72288
34.09 5.51941 -3.22559 482.969 6.72751
34.1 5.48715 -3.55675 483.259 6.73215
34.11 5.45159 -3.88598 483.549 6.73679
34.12 5.41273 -4.21308 483.839 6.74143
34.13 5.3706 -4.53784 484.13 6.74607
34.14 5.32522 -4.86008 484.42 6.75072
34.15 5.27662 -5.17959 484.711 6.75537
34.16 5.22482 -5.49619 485.001 6.76002
34.17 5.16986 -5.80968 485.292 6.76468
34.18 5.11176 -6.11987 485.584 6.76934
34.19 5.05056 -6.42657 485.875 6.774
34.2 4.9863 -6.72961 486.167 6.77866
34.21 4.919 -7.02879 486.458 6.78333
34.22 4.84871 -7.32393 486.75 6.788
34.23 4.77547 -7.61485 487.042 6.79267
34.24 4.69933 -7.90138 487.334 6.79735
34.25 4.62031 -8.18334 487.627 6.80203
34.26 4.53848 -8.46056 487.919 6.80671
34.27 4.45387 -8.73286 488.212 6.81139
34.28 4.36654 -9.0001 488.505 6.81608
34.29 4.27654 -9.26209 488.798 6.82077
34.3 4.18392 -9.51868 489.091 6.82546
34.31 4.08874 -9.76972 489.385 6.83016
34.32 3.99104 -10.015 489.678 6.83486
34.33 3.89089 -10.2545 489.972 6.83956
34.34 3.78834 -10.488 490.266 6.84426
34.35 3.68346 -10.7153 490.56 6.84897
34.36 3.57631 -10.9363 490.855 6.85368
34.37 3.46695 -11.1508 491.149 6.85839
34.38 3.35544 -11.3589 491.444 6.8631
34.39 3.24185 -11.5602 491.739 6.86782
34.4 3.12625 -11.7547 492.034 6.87254
34.41 3.0087 -11.9423 492.329 6.87727
34.42 2.88928 -12.1228 492.625 6.88199
34.43 2.76805 -12.2962 492.92 6.88672
34.44 2.64509 -12.4622 493.216 6.89145
34.45 2.52047 -12.6209 493.512 6.89619
34.46 2.39426 -12.7722 493.808 6.90093
34.47 2.26654 -12.9158 494.104 6.90567
34.48 2.13738 -13.0518 494.401 6.91041
34.49 2.00686 -13.1801 494.697 6.91516
34.5 1.87506 -13.3005 494.994 6.91991
34.51 1.74206 -13.413 495.291 6.92466
34.52 1.60793 -13.5175 495.588 6.92941
34.53 1.47275 -13.614 495.886 6.93417
34.54 1.33661 -13.7023 496.183 6.93893
34.55 1.19959 -13.7825 496.481 6.94369
34.56 1.06176 -13.8545 496.779 6.94846
34.57 0.923217 -13.9182 497.077 6.95323
34.58 0.784035 -13.9736 497.375 6.958
34.59 0.644299 -14.0207 497.673 6.96278
34.6 0.504092 -14.0593 497.972 6.96755
34.61 0.363499 -14.0896 498.271 6.97233
34.62 0.222603 -14.1114 498.57 6.97712
34.63 0.0814898 -14.1247 498.869 6.9819
34.64 -0.0597574 -14.1296 499.168 6.98669
34.65 -0.201053 -14.126 499.468 6.99148
34.66 -0.342314 -14.114 499.767 6.99628
34.67 -0.483453 -14.0934 500.067 7.00108
34.68 -0.624388 -14.0644 500.367 7.00588
34.69 -0.765032 -14.027 500.668 7.01068
34.7 -0.905301 -13.9811 500.968 7.01549
34.71 -1.04511 -13.9267 501.269 7.0203
34.72 -1.18438 -13.864 501.569 7.02511
34.73 -1.32302 -13.793 501.87 7.02992
34.74 -1.46095 -13.7136 502.171 7.03474
34.75 -1.59808 -13.6259 502.473 7.03956
34.76 -1.73434 -13.53 502.774 7.04439
34.77 -1.86964 -13.426 503.076 7.04921
34.78 -2.0039 -13.3138 503.378 7.05404
34.79 -2.13704 -13.1936 503.68 7.05888
34.8 -2.26898 -13.0653 503.982 7.06371
34.81 -2.39963 -12.9292 504.284 7.06855
34.82 -2.52892 -12.7852 504.587 7.07339
34.83 -2.65678 -12.6335 504.89 7.07823
34.84 -2.78311 -12.4741 505.193 7.08308
34.85 -2.90785 -12.3071 505.496 7.08793
34.86 -3.03092 -12.1326 505.799 7.09278
34.87 -3.15225 -11.9508 506.102 7.09764
34.88 -3.27176 -11.7616 506.406 7.1025
34.89 -3.38937 -11.5653 506.71 7.10736
34.9 -3.50503 -11.362 507.014 7.11222
34.91 -3.61865 -11.1517 507.318 7.11709
34.92 -3.73016 -10.9345 507.623 7.12196
34.93 -3.83951 -10.7107 507.927 7.12683
34.94 -3.94662 -10.4804 508.232 7.13171
34.95 -4.05142 -10.2436 508.537 7.13659
34.96 -4.15385 -10.0005 508.842 7.14147
34.97 -4.25386 -9.75126 509.147 7.14636
34.98 -4.35137 -9.49602 509.453 7.15124
34.99 -4.44633 -9.23494 509.758 7.15614
35 -4.53868 -8.96816 510.064 7.16103
35.01 -4.62836 -8.69584 510.37 7.16593
35.02 -4.71532 -8.41814 510.677 7.17083
35.03 -4.7995 -8.13522 510.983 7.17573
35.04 -4.88086 -7.84725 511.29 7.18063
35.05 -4.95933 -7.5544 511.596 7.18554
35.06 -5.03487 -7.25684 511.903 7.19045
35.07 -5.10744 -6.95475 512.21 7.19537
35.08 -5.17699 -6.6483 512.518 7.20028
35.09 -5.24347 -6.33768 512.825 7.2052
35.1 -5.30685 -6.02307 513.133 7.21013
35.11 -5.36708 -5.70466 513.441 7.21505
35.12 -5.42412 -5.38264 513.749 7.21998
35.13 -5.47795 -5.05719 514.057 7.22491
35.14 -5.52852 -4.72851 514.366 7.22985
35.15 -5.57581 -4.3968 514.674 7.23479
35.16 -5.61978 -4.06225 514.983 7.23973
35.17 -5.6604 -3.72507 515.292 7.24467
35.18 -5.69765 -3.38544 515.601 7.24962
35.19 -5.7315 -3.04358 515.911 7.25457
35.2 -5.76194 -2.69969 516.22 7.25952
35.21 -5.78894 -2.35398 516.53 7.26448
35.22 -5.81248 -2.00664 516.84 7.26944
35.23 -5.83254 -1.65789 517.15 7.2744
35.24 -5.84912 -1.30794 517.46 7.27936
35.25 -5.8622 -0.956991 517.771 7.28433
35.26 -5.87177 -0.605259 518.081 7.2893
35.27 -5.87782 -0.252953 518.392 7.29427
35.28 -5.88035 0.0997163 518.703 7.29925
35.29 -5.87936 0.452537 519.014 7.30423
35.3 -5.87483 0.805299 519.326 7.30921
35.31 -5.86678 1.15779 519.637 7.3142
35.32 -5.8552 1.5098 519.949 7.31919
35.33 -5.8401 1.86111 520.261 7.32418
35.34 -5.82149 2.21151 520.573 7.32917
35.35 -5.79938 2.5608 520.886 7.33417
35.36 -5.77377 2.90877 521.198 7.33917
35.37 -5.74468 3.25519 521.511 7.34417
35.38 -5.71213 3.59987 521.824 7.34918
35.39 -5.67613 3.9426 522.137 7.35419
35.4 -5.6367 4.28317 522.45 7.3592
35.41 -5.59387 4.62137 522.764 7.36422
35.42 -5.54766 4.957 523.077 7.36924
35.43 -5.49809 5.28986 523.391 7.37426
35.44 -5.44519 5.61975 523.705 7.37928
35.45 -5.38899 5.94646 524.019 7.38431
35.46 -5.32953 6.2698 524.334 7.38934
35.47 -5.26683 6.58957 524.648 7.39437
35.48 -5.20093 6.90558 524.963 7.39941
35.49 -5.13188 7.21764 525.278 7.40445
35.5 -5.0597 7.52555 525.593 7.40949
35.51 -4.98445 7.82913 525.909 7.41454
35.52 -4.90615 8.1282 526.224 7.41959
35.53 -4.82487 8.42257 526.54 7.42464
35.54 -4.74065 8.71206 526.856 7.42969
35.55 -4.65353 8.9965 527.172 7.43475
35.56 -4.56356 9.27571 527.488 7.43981
35.57 -4.4708 9.54952 527.805 7.44488
35.58 -4.37531 9.81777 528.122 7.44994
35.59 -4.27713 10.0803 528.438 7.45501
35.6 -4.17633 10.3369 528.755 7.46009
35.61 -4.07296 10.5875 529.073 7.46516
35.62 -3.96708 10.8319 529.39 7.47024
35.63 -3.85877 11.0699 529.708 7.47532
35.64 -3.74807 11.3014 530.026 7.48041
35.65 -3.63505 11.5263 530.344 7.4855
35.66 -3.51979 11.7444 530.662 7.49059
35.67 -3.40235 11.9556 530.98 7.49568
35.68 -3.28279 12.1597 531.299 7.50078
35.69 -3.16119 12.3567 531.618 7.50588
35.7 -3.03762 12.5464 531.937 7.51098
35.71 -2.91216 12.7286 532.256 7.51609
35.72 -2.78487 12.9034 532.575 7.5212
35.73 -2.65584 13.0705 532.895 7.52631
35.74 -2.52514 13.2298 533.214 7.53143
35.75 -2.39284 13.3813 533.534 7.53655
35.76 -2.25903 13.5249 533.854 7.54167
35.77 -2.12378 13.6604 534.175 7.5468
35.78 -1.98717 13.7879 534.495 7.55192
35.79 -1.84929 13.9071 534.816 7.55705
35.8 -1.71022 14.018 535.137 7.56219
35.81 -1.57004 14.1207 535.458 7.56733
35.82 -1.42884 14.2149 535.779 7.57247
35.83 -1.28669 14.3006 536.101 7.57761
